x,y
-6.961015045299178139e-01,1.255058941570121434e+00
6.064274167932504067e-01,-4.442209030258261748e-01
1.152812188549467765e+00,-1.288452910438346644e+00
6.441556205027184623e-01,-1.486782768653183595e+00
-3.989175622337336469e-01,-2.166068616204526731e-01
2.297381263760344405e-01,9.691288223704256355e-01
-1.861192062867411678e-01,1.510917557941847456e+00
9.557627743645612239e-02,1.063733463584368710e+00
1.983520052022246655e-02,1.322511775317092519e+00
-5.893536708563019699e-01,6.005612046017742012e-01
-1.405464781335219737e-01,-9.280015498606495328e-01
-1.164779053847027346e-01,1.257747639838734832e+00
-4.836315836672806512e-01,3.132109208484626373e-01
4.985253450095827321e-01,3.302641192885659091e-03
-1.256979048858559433e-01,-9.274065158885294036e-01
-1.207720326945097788e+00,1.054950629329368672e+00
1.179090381401638743e-01,-1.457460157434092185e+00
-1.949815662777003022e-01,-9.389641081632656983e-01
1.579198603418075386e+00,-3.588524374526702032e-01
-2.989723464065605074e-01,-6.091397183649240876e-01
-7.752641222357843365e-01,1.526046060628887924e+00
1.114291228167153119e-01,-1.312495667638075236e+00
8.537547635774556110e-02,-1.216415299868123245e+00
1.793844511297796096e+00,-1.652499215332463856e-01
1.254219621244575811e-01,1.040814495867987910e+00
-5.648671921709983446e-01,1.394183937349454894e+00
5.084056096990855478e-01,5.874106370522610976e-02
-4.428226705139933633e-02,-1.304388003257035189e+00
1.259644361101978083e+00,-1.362785504359097510e+00
1.147698041456248097e+00,-1.273994244421021493e+00
1.407740212263845159e+00,-7.709882912793063481e-01
1.240244954633428431e+00,-1.084227283609466408e+00
-5.522021850326526149e-01,6.413226841819043011e-01
3.595948818233308253e-01,6.549005978552261409e-01
-5.113480239403157546e-01,4.238605798410387954e-02
1.520763635022020832e+00,-6.162946700251494825e-01
6.959988467533755330e-01,-1.419456815848238351e+00
-1.037085751045706966e-01,1.558129994023417231e+00
2.741343398756160288e-01,1.007842256733797237e+00
4.293199768888925627e-01,5.104432002772486543e-01
3.299621908707092155e-01,-1.446307820163687197e+00
5.333701195046927079e-01,-1.642325223297498082e+00
-7.023098595980601377e-01,1.414528055690962960e+00
-6.562960656337523124e-01,1.502478076183424660e+00
1.013058944884619228e+00,-1.429811598411336870e+00
1.427279581866785163e+00,-1.288886994294568655e+00
1.609750127292658428e-01,-1.506201298242446196e+00
-4.845794325061989483e-01,-5.063892831358574043e-01
-5.291622544527831984e-01,-3.246151671292916152e-01
1.241302913953451048e+00,-1.085912399530031713e+00
-8.068025131369104264e-01,1.634799100935960148e+00
5.748380093149566550e-01,-2.153981740591913441e-01
-2.026453031478255007e-01,-7.537328420894162662e-01
-2.701388802128775191e-01,1.538071291044880384e+00
-4.598390452074095358e-01,-6.384871945259371628e-01
1.335810332926979038e+00,-1.145885815865728796e+00
1.668260055675284237e+00,-2.410828228068855883e-01
5.581048038046403370e-01,-1.481863579661347297e+00
-3.940765513336617065e-01,-5.421581235585953840e-01
4.516088609666371045e-01,-1.642794985923606843e+00
1.338100326471508117e+00,-1.226711163706397656e+00
-1.497256771372262651e+00,8.130179833631072661e-01
-1.597657861013130676e+00,6.462900652400258572e-01
-3.533740947774633989e-01,-9.264065116684391255e-01
-7.210904199971415740e-02,-1.258654478644087860e+00
1.203972493730689708e+00,-1.095632146025706577e+00
3.253800224661952400e-01,8.038506884281979570e-01
-1.698511983405769366e+00,3.460066574521559191e-01
1.794503309161184612e+00,3.904889386549997288e-01
-4.552061441882593318e-01,-2.264231066052935504e-01
-1.612594343762080884e+00,5.305044372179337220e-01
-4.484780048297555277e-01,-2.002284005081087226e-01
-4.227821779941855485e-01,-7.083703792321388581e-01
1.255244360782596269e+00,-1.143368433468660683e+00
1.573288711753013935e-01,-1.110279480550381503e+00
-1.648930415554387574e+00,2.867101775124980545e-01
-6.929130577804727686e-02,-1.393166355778922894e+00
-4.123065914709296842e-01,-2.924422648986770845e-01
-1.633919334178550287e+00,3.632287925638031378e-01
5.335943208574982499e-01,-1.376073020604691832e+00
-8.260040091853166899e-01,1.493683786080232334e+00
3.469352771921939138e-01,-1.396215731641943236e+00
-1.773953592464750262e+00,-4.115357083676881578e-01
6.278789297882469977e-01,-8.579999686239137002e-02
1.510153981069257911e+00,-3.500995340646411713e-01
1.451789858412642520e+00,-5.247820920165287006e-01
4.640663443841669400e-01,6.591777339903555077e-01
-5.894102959807798747e-01,3.002876668647569969e-01
-1.522085217474856922e+00,3.890517340618804831e-01
-3.525822208401592772e-01,-8.554046992842445629e-01
1.398215917020214194e+00,-1.105971936521036092e+00
-1.689887523271040193e+00,-5.765922085562645572e-02
6.411013468724282571e-01,-1.692828418848069782e+00
5.719522288085852370e-03,1.279912254732596955e+00
5.504657108243213304e-02,1.144502091177368008e+00
-2.306231010789417946e-01,-8.963747832239344904e-01
1.138358402567003269e+00,-1.264119797360010455e+00
3.873112481582485778e-01,5.279533856919431667e-01
1.828752277899043099e-01,-1.359094935351865541e+00
8.455150612773945085e-01,-1.346718180510197316e+00
3.568184971357186708e-01,3.412772159166695962e-01
2.844516898905128377e-01,8.896951670921428024e-01
5.180890709968790642e-01,3.898535239843323175e-01
6.395819805879355835e-01,-2.541276996932654852e-01
2.130002860285240204e-02,1.286182560781930162e+00
1.462417593442365105e+00,-6.100311415295552875e-01
-3.383682592417148194e-01,-8.323058698163428026e-01
2.763262524592844382e-01,8.637183097054130787e-01
-2.727408270672976309e-01,1.377712580385225261e+00
-1.802140986011487311e-01,-1.030236440213608384e+00
1.124965319254771501e+00,-1.324174663019962450e+00
-1.156391234451269234e+00,1.217928603998783776e+00
1.629066340122810042e+00,-2.604210350830844095e-02
-5.707094096676186279e-01,-1.530431243637508931e-01
-1.213858980765980977e+00,8.515568300074949359e-01
5.426324637698353159e-01,-7.708288069437040091e-02
4.937684707257724570e-01,-2.755431153765621199e-01
7.085168730236837131e-01,-1.523889533876246594e+00
-9.854364153629054102e-02,1.583783815984839416e+00
-1.623298694194800218e+00,6.344313983683340652e-01
-4.262503243496679750e-01,1.474337340405231345e+00
-2.849301007722974122e-01,-8.548724180713827003e-01
1.782834717633282606e+00,-1.416663638337699871e-01
1.949011736070752343e-01,1.084519238333812918e+00
6.238641703828337048e-01,-4.137964284946623050e-01
-1.660808613084756802e+00,4.338380401153448807e-01
4.607302173568246784e-01,-1.682308972093957022e+00
-1.668249115085303380e+00,3.605744948567677910e-01
-6.079172564480791463e-01,1.524358159771446841e+00
-1.403386683692417480e-01,-1.210130504018956277e+00
-3.713526428718946226e-01,1.464831281034633337e+00
1.740414253498303365e+00,2.006350928796950955e-02
-1.048983427812770763e+00,1.290928537114440777e+00
9.302055585089959999e-01,-1.528814520680248146e+00
-1.796917921412099606e+00,-4.285642045440755110e-01
-1.423876549705598071e+00,1.121850413448064909e+00
1.625296381474842899e+00,-1.399491295570202409e-01
4.360332643497769611e-01,-1.407205373462697917e+00
4.065723435501003014e-01,3.321008724358732178e-01
-1.001366845914633652e+00,1.445068932028962250e+00
9.590419322115516509e-01,-1.290454170614903529e+00
-5.986945587600923657e-01,-1.504782765415600965e-01
-3.746365998278522458e-02,-1.194204755686605113e+00
-1.138051048535696497e+00,1.242673313116357647e+00
1.249463093932876578e+00,-1.178548550934695571e+00
2.080965654770099704e-01,-1.546930573709431878e+00
-1.074660778640331937e+00,1.187002018297251826e+00
1.783730802417949679e+00,-2.732533638307823032e-01
-6.045847352016517906e-01,-9.376077560749922213e-02
-5.282626921932351838e-01,3.739830566354510610e-01
1.048280436543686189e+00,-1.156593635991229885e+00
-2.973679018551182440e-01,-8.057054531390883678e-01
5.532770542443585238e-02,1.090128932925788163e+00
-9.213312568478146392e-02,1.374691532782126746e+00
5.656066712515069872e-01,1.323701733011191928e-01
-1.649747245021009112e+00,-4.950047309444034066e-02
5.353896205273527276e-01,-1.955353209691802763e-01
-1.544464393585332496e-01,1.266761977372812931e+00
1.689855136104878142e+00,6.257151081739438514e-02
1.016784799635970904e+00,-1.369206252564624915e+00
1.469032325661000060e+00,-6.656520766683454715e-01
8.985320687333163692e-01,-1.463455145609742214e+00
-9.520957268097310910e-01,1.391482867710554405e+00
-1.550927845383991421e+00,6.991652631191176415e-01
1.522724233340759792e+00,-1.959902348696144214e-01
-9.175142075894942018e-01,1.436126074735642799e+00
-2.473836101157132483e-01,-1.002214527569193603e+00
-5.331574537247962819e-01,1.248756300946583186e+00
-1.592233565658181860e+00,6.240731335153438808e-01
-4.133395749186887652e-02,-1.322347785823862143e+00
-1.749605729877049543e+00,-3.119035718649362798e-01
7.916434056058473390e-01,-1.519801545421379130e+00
6.506563349355076742e-01,-9.662039074918864212e-02
-5.915649493362424849e-01,1.475590379024602328e+00
-8.754858882542430054e-01,1.381897864567940504e+00
-2.683639713420818418e-02,1.281857506135583469e+00
-1.611207943513092822e+00,2.402416445026682723e-01
-1.689974109206623831e+00,-1.065000659279047579e-01
-4.825862956783119606e-01,1.065628623422929383e-01
-7.513701954701228480e-01,1.497149381369158316e+00
-4.209284323497332614e-01,-5.595023617101084756e-01
-1.808165296378871911e-01,-4.084890428609487811e-01
3.340948589796849388e-01,-1.560913710543623045e+00
1.450827432772221259e+00,-7.809617167389875103e-01
-1.370078573664551547e-01,1.415562088564072729e+00
-2.394500131549280875e-01,-8.771401228825789209e-01
-1.233837031965437925e+00,1.046414761398989368e+00
-6.658731115923761656e-01,3.211757617844997192e-02
-1.609065029932310376e+00,3.102831386850456452e-01
-1.422085821576050568e+00,8.769078586368855843e-01
-6.705641822289961640e-01,1.489610370634221859e+00
-1.626847602971807361e-01,-8.720342447359655802e-01
-4.718032651919263493e-02,-1.305661189901431207e+00
-3.762586902434656433e-01,1.475524673347791804e+00
2.776182636914710788e-01,-1.454462387589247729e+00
5.836713336457185486e-01,-2.444756082280036963e-02
-1.072533839058741778e+00,1.335206307554400063e+00
1.379215327917978184e+00,-1.130095764213073117e+00
1.650729949730376012e+00,2.524564618432361685e-01
4.957820033058851772e-01,4.068440869372263458e-01
1.769734689829579377e+00,6.380108350379872784e-01
5.492293807800275873e-01,-2.564906158542632486e-01
-4.154030445841554869e-02,-1.361639943600725378e+00
-1.268305984373232942e+00,1.008300651159507622e+00
-1.223001730937302467e+00,1.109998124887915605e+00
8.471633487321596212e-02,1.183195191856926565e+00
-1.081694420020414688e-01,-1.069881246784758488e+00
9.885714872841130374e-01,-1.422326958916916739e+00
-4.640131544515574968e-01,1.539500353186742387e+00
-1.601657144752424822e+00,5.759116393012693180e-01
-4.759619831282306812e-01,-7.250713796932641841e-01
-9.011087903684956713e-01,1.468646617728178061e+00
-3.168804709820625953e-02,1.359344442054163826e+00
-1.536957105514854538e-01,1.235058032185527788e+00
1.823604714462513376e-01,1.326050127538286771e+00
7.353057667835660727e-02,-1.211780611639919458e+00
5.785321404142077517e-01,-1.644094668825744732e+00
8.241723488292617139e-01,-1.410550857223075383e+00
1.136940029475539182e+00,-1.317264868923706533e+00
4.317061936400315436e-01,-1.946749349464524381e-01
1.540351943953271130e+00,-7.158344179402253982e-01
-5.432071355452356975e-01,7.639916141638372626e-02
-6.045186656229221134e-01,5.197891138750915241e-01
1.343559994187775164e-01,1.345066620699153281e+00
-5.426716943025496898e-01,4.290399704336312348e-01
2.916724926955968633e-01,8.818345320906336715e-01
1.055028013932135661e-01,9.382494027621047783e-01
-5.552792403682614841e-01,1.464270944493336613e+00
1.425839090070713244e-01,-1.282746199925257402e+00
1.687189226518115204e+00,-3.591667587701983244e-01
-1.508065866260794197e+00,5.098895787179241745e-01
1.755246719792264098e+00,2.952611353020019869e-01
-2.503202541948469917e-01,-8.451236689437127136e-01
-7.313423955145277322e-01,1.376080782109660783e+00
4.930029242748091289e-01,-1.655653745615450978e+00
2.331714947501562496e-01,-1.647877581604332509e+00
1.642491313685119136e+00,-2.814053267378202605e-01
-1.533508437571390104e+00,3.255782056978555605e-01
-1.357777308368536273e-01,-1.177499556027655547e+00
1.615025149570596952e+00,-4.422046356666231026e-01
-1.233218412615566972e+00,1.084436235735763976e+00
-1.763092973281177089e+00,-3.956791289473081674e-01
1.320192778268442613e+00,-7.686377588232138347e-01
3.528339858017530695e-01,5.901190669998298555e-01
-1.721501529559167132e+00,-1.847119602477015898e-01
-4.292695776405003327e-01,-2.199110209902552793e-01
-5.171126949464196487e-01,-4.854087335791167912e-01
-2.717552055660537591e-01,-8.435360142190684307e-01
4.860079955969631715e-01,3.340204342850585512e-02
-1.331433691128007801e+00,7.051193222613514333e-01
-7.406606194878136984e-01,1.461377674066667964e+00
5.141226040413905407e-01,6.735240110019947712e-01
-5.595507635056423679e-01,5.205206037423398824e-01
1.417628435809537013e+00,-9.368367289684558230e-01
1.452079833214197979e+00,-4.943674002867867734e-01
7.559011049962407469e-01,-1.461288649341442980e+00
-3.496486479444165796e-01,1.355294081663158234e+00
-1.648986955050649073e+00,2.672522481948734208e-01
-3.441953832771545430e-01,1.621771650622749084e+00
1.763679057566003072e+00,5.354564218403055076e-01
-1.480723218403552810e+00,6.169123304111809869e-01
1.655818297432307018e+00,-3.890395417196721439e-01
-4.734727280368019042e-01,-1.862128003450804759e-01
-1.536622608609072571e-01,1.451646699316803346e+00
6.672288866606636004e-01,-1.433860586215599087e+00
8.722020506303344023e-01,-1.431351978356965926e+00
-1.665723192027050770e+00,-3.350506456861201410e-01
-1.812548400800278792e+00,-1.494339664480297536e-01
-4.392243933602608674e-01,-2.464951977076967060e-01
-5.328812289402502511e-01,1.024047343346147082e-01
1.786775861052547265e+00,-1.888044038392767687e-01
-5.140615898997309419e-01,1.558380920324829999e+00
-5.533045352611281054e-01,4.841348845974585702e-02
-6.416637400771915134e-01,3.275087443680620436e-01
-3.748840589877997509e-01,-8.118368531947951494e-01
1.686221581705156014e+00,1.783096669109013599e-01
3.380081289333669581e-01,-1.371722224395696799e+00
4.941257363720454737e-02,1.090143978441310946e+00
6.120683147281571479e-01,-4.648773791033284919e-01
-1.578073198355080642e+00,6.628704019105777778e-01
5.158387463290103891e-01,-5.593262332241953905e-01
-6.167190074659729682e-01,-3.298803361843375553e-02
4.756881796986392463e-01,3.598089821264757182e-01
-1.222208036677362997e-01,1.248466930983137546e+00
1.287127178877202294e+00,-1.067916338059158754e+00
1.612145409122343054e+00,1.371581295817682622e-01
-4.105093645531525670e-01,1.322989884631990076e+00
3.848214587994430169e-01,4.210886843022407233e-01
7.713706848768185631e-02,1.095657510526079292e+00
-1.492010966396195792e+00,4.580974425346928114e-01
-1.176475707495283629e+00,1.031905736746869140e+00
-4.089147540615950538e-02,-1.367177318992039536e+00
5.449127625109592143e-01,-1.598022480890898822e-01
-1.964217618596413861e-01,1.485876879076663215e+00
-9.565337873901420540e-01,1.265024307816670746e+00
9.686144371707300360e-01,-1.418488744360695275e+00
-9.860026206860837972e-01,1.362282233635341511e+00
-8.323393705627101236e-01,1.361270363851201148e+00
-3.370985051294803636e-01,-5.937242465105292410e-01
-1.796143787517780588e+00,-8.850996019700516082e-02
-1.596525680604794273e+00,-2.312176950558343658e-02
2.632579721896653457e-01,6.398591470449038754e-01
1.744976033947471583e+00,3.132947837583091588e-01
7.019865506589968440e-01,-3.547237882133925657e-01
-1.639199816853704750e+00,-4.062202967485835092e-01
-1.058671076087610019e-01,1.341068271811794776e+00
4.688985541733359241e-01,-3.482510257847824531e-01
1.280316092035634234e+00,-1.059868418720205874e+00
6.554939346724124594e-01,-1.628755506895250393e+00
1.547919669086758709e+00,-5.635769967728865293e-01
-2.591508951140192307e-01,-9.315399070939216486e-01
4.781678573044468306e-01,-4.467640799045235339e-02
1.018976193073280578e+00,-1.331477721105128964e+00
1.570524056015457859e+00,2.925908419289866558e-01
-5.898883496836881957e-01,4.249740551667879340e-01
1.371352210134067162e+00,-8.659575933464812580e-01
-2.734199724746177451e-01,-9.929427137252361257e-01
-6.305086397145392985e-01,1.454085762242114388e+00
4.385918888444782504e-01,-1.573414305656680945e+00
4.643092389438499556e-01,-1.495831925872439516e+00
-5.972825037130830017e-01,-4.240814085895609487e-01
2.397404735964174527e-01,-1.293811187249924055e+00
-1.410454597428920875e+00,8.910075992317640914e-01
-1.467044321600840528e-01,1.334716764960963253e+00
4.935364178471035590e-01,2.089738981129120321e-01
3.402836353547435411e-01,-1.579086449060281172e+00
-1.678829591902646357e+00,-1.449088066225952820e-01
2.714542075726291692e-01,-1.566933033256360686e+00
-1.547837696226664450e+00,5.759036976211538983e-01
1.250723633503516119e+00,-1.010955812101718365e+00
4.330733603125155873e-01,-1.483034045137457735e+00
3.425532791017431022e-01,-1.500775551467464330e+00
-1.580290137054363386e+00,1.441318300282959895e-02
1.196655640730861087e-01,-1.181709079438499899e+00
-1.377013923939216733e+00,7.962158498297169373e-01
-1.150204487524697283e+00,1.294541612089014970e+00
-3.886310790636731127e-01,1.471563590510425179e+00
1.737552125164841810e+00,6.475385409029887906e-02
1.704185311102418554e+00,2.647960151553542807e-01
-1.502782559231645276e+00,4.419147554771879483e-01
1.685432046216933211e+00,-1.819121073122687282e-01
4.964609682999737705e-01,-1.588936651827678181e+00
5.006682775562946164e-01,-3.706543565547820718e-01
-1.444595172921861348e+00,5.819731747311597259e-01
-1.271313893347191915e+00,9.369199210408084566e-01
-1.698046737112254956e+00,-1.883598939442123477e-01
-6.390445353666059924e-01,1.478904250990167979e+00
1.375114325465144116e+00,-9.133392438783016765e-01
-1.510275419399667030e+00,6.936045004310167350e-01
5.637394916649445253e-01,1.529113160443658533e-02
4.739322677532491479e-01,2.571839120733897532e-01
-1.362140946800660446e+00,1.005174252146837643e+00
7.964131298556805794e-01,-1.643606337239889470e+00
1.363015770158409801e+00,-1.033119478673298008e+00
6.319317360396099481e-01,-1.367936196223387579e+00
-1.576126388645380016e+00,2.549145326798314959e-01
-1.281588705566157893e+00,1.137522905086297387e+00
1.317224871498236860e+00,-9.911699080522036187e-01
2.499666797207713842e-01,9.451306408475957932e-01
-5.584807227710638644e-01,3.458079403079775127e-01
-4.278450633684687809e-01,1.418925978413284605e+00
-1.126354278081336702e+00,1.332002695618510479e+00
6.529395386175474991e-01,-3.530551452457753037e-01
-1.468864565140017175e+00,7.481725658723807904e-01
6.052882556748284681e-01,-3.892106031429555246e-01
-1.746436813062030469e+00,-2.410996634428024255e-01
1.721288698813145723e+00,2.465453579561045494e-01
-1.772965809456662767e-02,1.319601073613423603e+00
1.657366176317708883e-01,9.364667824219503611e-01
-2.864921909137200240e-01,-6.577968357118884057e-01
9.020347264906397600e-01,-1.427760783649950405e+00
-1.333893075132420503e+00,1.050507315204637138e+00
1.709510282413319315e-01,-1.502761537729343511e+00
4.140665191801764511e-01,4.640323918349224530e-01
-1.707250246543352779e+00,1.597942513636386730e-01
6.411519219410496406e-01,-1.567186378621429732e+00
-1.129531775013656203e+00,1.505094629798296557e+00
-5.621304358147162228e-01,1.528546261731767553e+00
1.636497644201379664e+00,-4.061571176870946154e-01
5.899579829758877514e-01,-7.373729578407178797e-01
4.280194625266071085e-01,5.982812767944284404e-01
-1.196792766389820795e+00,1.300229438745578614e+00
-5.477342702387639761e-01,-4.100088042778344266e-01
-4.753892146384348649e-01,1.444753901303295507e+00
3.379498019094824279e-01,8.368991598058199699e-01
3.501766127687417351e-01,6.083371040353677817e-01
6.312417430209397162e-01,-1.078181659705809980e-01
-2.606801528749218555e-01,-9.261696796522476127e-01
-4.135465285015881010e-02,1.370196882556752316e+00
5.785200200569873275e-01,-1.568365106512332519e+00
-2.721914230726916184e-01,1.174456555820955428e+00
-5.281192918371028222e-01,1.298259806238782899e+00
3.469721246622155947e-02,-1.178088563072842376e+00
1.555382613469699304e+00,-7.402435482410112400e-01
1.740271358088058662e+00,1.813199252740882728e-01
5.244937232785165104e-01,-3.931039356233261284e-01
-1.683398288368283646e+00,6.116612923331891105e-01
-1.770412789218516414e+00,-1.477547567999851763e-01
1.681617330869660476e+00,5.977064920000915021e-02
5.222769555023915738e-02,-1.262767626954517386e+00
1.399074338698600872e+00,-8.542686042908570476e-01
1.669426593103810363e+00,-1.169636284056449066e-01
1.251171407094401333e+00,-1.117093192423209480e+00
4.471504233226350489e-01,-1.505236293411393866e+00
-5.551976245819282285e-01,1.430680013495611469e+00
5.854540961254918185e-01,-2.425561430384605976e-01
3.061337499893844738e-01,-1.534650847739077006e+00
-3.579663640512677492e-01,-7.443195036533941655e-01
-5.939088694776109012e-01,-3.284890095111444447e-02
3.893450392514392067e-01,2.495420108555848338e-01
1.699305371366703232e+00,6.011359588195357428e-01
1.578870631336248609e+00,-8.280097017955388994e-01
-6.346208358377473102e-01,-6.030197987843721047e-02
5.554872041938710980e-01,-2.363153109999804047e-01
1.125769072997506282e+00,-1.248653217565820261e+00
-1.293499998326776312e+00,1.070521472485771897e+00
1.430118201239650166e-01,1.087446155420936922e+00
-1.283916900610059919e+00,1.000442569554979233e+00
1.163142473857213810e+00,-1.277757052783862202e+00
5.436176394052103511e-01,-1.320973788451826225e+00
1.349197021922950990e+00,-1.043418706930314688e+00
1.795480309708388900e+00,-1.590379862966296298e-01
-1.227767656740584301e-01,1.532901214399472467e+00
1.293320733284305801e-01,1.102477825632369735e+00
-1.301551747991872787e+00,1.325333285054103305e+00
-4.769134011711922416e-01,-4.972904489930136118e-01
1.920611086768723441e-01,1.155873612814254603e+00
-9.761255315272664157e-02,1.345676652302303822e+00
-1.729384634083298566e+00,-6.145042085822766120e-01
1.778048891654689712e+00,5.088009942129326779e-01
2.738673549454696543e-01,-1.362772366333619534e+00
4.485911429841643039e-01,6.108375862216057772e-01
-1.487698756386280019e+00,7.857337718768834245e-01
1.171499644273871654e+00,-1.330099031284614597e+00
-1.543740908914141396e+00,5.791266653398454700e-01
-6.963530579840578882e-01,1.531055391483775674e+00
1.002516310335460625e+00,-1.609161471367581475e+00
-5.266618340540930587e-01,6.263806722581160939e-03
3.593322336193082722e-01,8.695362972020923564e-01
1.240758832187353500e+00,-1.034130955913222571e+00
-3.632361253312225147e-01,1.369683534892537358e+00
5.146876857656808024e-01,-1.453001390827190153e+00
-2.804198605112870890e-01,1.445855947685317888e+00
-4.331093536451021131e-01,1.504823432469048594e+00
3.230584142238574485e-01,-1.324494519414865179e+00
9.220209488601036618e-01,-1.428966735105302810e+00
-2.916038586129774401e-01,1.521067192378031230e+00
8.741153807755880356e-01,-1.534163398217041285e+00
5.669343255731837949e-01,-2.003696027540444735e-01
1.071852942745862514e+00,-1.263344472494530413e+00
-3.812960878262028341e-01,-4.330915435823302628e-01
3.668156151262211839e-01,-1.391246870300211436e+00
-2.867280233239490883e-01,-8.431806787166266082e-01
-5.428258340358781409e-01,4.039045157370213524e-01
-7.786916953405633723e-01,1.520624070929458505e+00
1.958119473966921653e-01,9.795700794834845127e-01
-1.472516249828274004e+00,8.811727577692004543e-01
1.745105930816938322e+00,1.949107724298669020e-01
-1.345944280077902233e+00,7.649119535436255113e-01
2.311335767835974164e-01,1.054451327713289421e+00
-4.289764313778315907e-01,1.439991841169883546e+00
-1.284482258590631032e+00,1.112429239802280811e+00
-1.310609161266000244e+00,1.072786865510127807e+00
1.311624461136285058e+00,-1.021799761425971287e+00
1.174671782489408317e-01,-1.249060896088417749e+00
5.513240611621723630e-01,-1.585137461070985410e+00
1.652200381093132497e+00,1.285872089322682987e-01
1.028974689561098055e+00,-1.110443555207864419e+00
-1.714011632831351495e+00,-5.161153320347307977e-02
1.510171208212345073e+00,-7.110953704402208642e-01
1.335726195743672351e+00,-1.089452338706869527e+00
-1.163024544579355002e+00,1.500874992288602661e+00
-1.034889844381874813e+00,1.173455832232259910e+00
1.157129882972455226e+00,-1.050088157343375572e+00
-9.183826890382013053e-01,1.369449055254845282e+00
6.210276912871498523e-01,-1.663961153673622961e+00
1.106871260072294222e-01,9.549463631943628794e-01
-1.483651113698702284e+00,9.257090808283841010e-01
-1.682996307995643814e+00,1.948036612169044618e-03
-5.903884868463129543e-01,1.342289049121655697e+00
4.003863052517763754e-01,7.434905171509810229e-01
1.099759615617277031e-01,-1.342777259025172532e+00
-1.702115346701253085e+00,4.263820742582438705e-01
7.960816760277810156e-01,-1.547725755477522558e+00
1.588477428659524238e+00,-5.004241989915186872e-01
1.642126091057097392e+00,-2.586860965451521222e-01
5.241691920556311723e-01,2.585985891274363846e-01
-1.079056853170090591e-01,-1.156162407128183744e+00
-4.727790346355549844e-01,-2.070110734349582260e-01
-9.635094119817723124e-01,1.275303210778931051e+00
-7.101509890880246534e-01,1.344035264773307814e+00
-1.190436392608720806e-01,-1.180389652034777637e+00
-1.637229403244141235e+00,1.155665314367213675e-01
