x,y
7.181935416630346181e-01,5.091914677043379855e-02
5.397053896046110077e-01,1.161882445220749904e+00
8.592784346789820171e-01,-1.197117824133650671e-01
7.388420274150349076e-01,8.833793498376910081e-02
6.938551373307146886e-01,1.082165890080736270e+00
-1.350776773303876466e+00,-1.248150935543118623e+00
9.315501824166176892e-01,1.095084547351027782e+00
-1.316306067122356982e+00,-1.302521165982659657e+00
9.220223148672258562e-01,1.092950886947218869e+00
5.841070716764144022e-01,1.216752060269089997e+00
7.554081789004368774e-01,1.324027805249806011e+00
-1.307014131402142176e+00,-1.197053535867631080e+00
-1.581540728159553710e+00,-1.111362673917348776e+00
-1.216654987110061370e+00,-1.059744164750787254e+00
7.832643328261245097e-01,-2.110476057452244369e-01
7.771655127755761061e-01,1.059114392584032505e+00
-1.451088848928202335e+00,-1.310466271519634907e+00
7.191632845071763702e-01,1.196692402017169643e+00
-1.428392338281421869e+00,-1.416455159942401565e+00
7.261040650546090047e-01,1.169591967087886930e+00
6.371300699170796555e-01,5.578099095406894442e-02
-1.382876709422785844e+00,-1.154023236434063460e+00
-1.455620891759213498e+00,-1.312262204661897247e+00
1.018145579624503139e+00,1.192647261669847136e+00
6.320105437700107576e-01,-4.546266748634393562e-02
5.379093186670573790e-01,2.006273385203129478e-01
4.279008323222562304e-01,1.096087693004763608e+00
8.364677092956702698e-01,1.083500618241805880e+00
6.013877958122403333e-01,1.519080721109453969e-01
-1.177699100898730755e+00,-1.388381246248095557e+00
-1.551821060163834254e+00,-1.385007944225862708e+00
4.107642881200451734e-01,1.184368238149803965e+00
8.164781821734024003e-01,4.077044401779379018e-02
8.355424684497158028e-01,1.253038891285693790e+00
6.650473946817674342e-01,9.985361592581227796e-01
5.677262080356270113e-01,-5.125049824339655835e-02
6.549526924903705805e-01,1.327503444233260055e+00
4.058474596190724260e-01,4.093950789920020733e-02
7.369712175750532390e-01,1.028688449190782839e+00
5.194759350970540313e-01,1.116606619729512806e+00
8.486770236391151245e-01,-1.467941887055062948e-02
5.961644960467390453e-01,2.865108678158206357e-01
-1.332591142435707088e+00,-1.210397252067450413e+00
3.377932091862391184e-01,1.356814600932678250e+00
7.871120676703650121e-01,2.925070813707417727e-01
9.847153506269089585e-01,1.393100637346501580e-01
5.525232032901118417e-01,1.903904296590567258e-01
7.902717865321389201e-01,1.205925736227885681e+00
-1.562723163718775288e+00,-1.307374096360693239e+00
-1.486976190766744255e+00,-1.252012202643125294e+00
-1.619500454756566343e+00,-1.185648874620314874e+00
-1.469266199637092374e+00,-1.237639433623118679e+00
6.344125788606336247e-01,1.976172566271138242e-01
-1.452674955094049869e+00,-1.150677633827223323e+00
6.891684236881379100e-01,1.140993510720099025e+00
-1.531422632090533753e+00,-1.294458077134722718e+00
6.428172927111315271e-01,1.177389938513030865e+00
7.193459617527331318e-01,1.093376030669705790e+00
-1.441454196171133573e+00,-1.262235357483605824e+00
8.255303199343144716e-01,-2.188597626553441533e-01
5.221878396466356209e-01,-2.097236164287858209e-02
5.105396862183891882e-01,-4.036571080753587060e-03
-1.398465245305723581e+00,-1.212649188828647029e+00
-1.410743592754258424e+00,-9.789518875701126444e-01
-1.164999965706374763e+00,-1.421691290150827180e+00
5.777701397269302541e-01,1.426328676218429958e+00
-1.079427959035812234e+00,-1.080591159193545314e+00
6.825608320501835857e-01,1.094020087540922503e+00
7.038623969458341900e-01,2.962303648305167347e-02
7.484886044905607605e-01,-1.778878015847273064e-01
-1.338448402419971872e+00,-1.519720740298877271e+00
-1.446057805110919414e+00,-1.212573500139029870e+00
-1.570187759327918320e+00,-1.217954022482073073e+00
7.075636864952071781e-01,1.012344732603553954e+00
4.829306806205878044e-01,1.032871571185521642e+00
-1.439328529995782979e+00,-1.234074886153747830e+00
4.521985792024699191e-01,-3.364565871155741905e-02
7.765198201906339248e-01,2.737621876041697599e-01
7.787423819523915380e-01,1.270342829950043440e+00
-1.588611252921909411e+00,-1.414773479554713775e+00
-1.324321604285355392e+00,-1.304003963120295095e+00
6.446698719746118966e-01,-1.452291385738578317e-03
-1.502710459140494725e+00,-1.399609184192001754e+00
7.209987418599055342e-01,-3.368693521813900110e-02
7.021861069376597042e-01,-1.266173200376863595e-01
7.529580496928769406e-01,1.050938793305930208e+00
5.681366516100680997e-01,2.952567095942645881e-02
7.743058649021232753e-01,9.505605432984429726e-01
-1.184163234532074060e+00,-1.438672159555149710e+00
-1.375147376435531088e+00,-1.290630796352500553e+00
5.451468334596070164e-01,2.211061265995887259e-01
8.599805905049963117e-01,7.181032510643879652e-02
6.065591353969714827e-01,-1.586635466500456448e-01
-1.470572526044167105e+00,-1.250587508303303341e+00
-1.337446805731536514e+00,-1.410200019682249284e+00
8.899593417726631150e-01,1.157414113661620336e-01
7.970000656056674959e-01,1.238544103632142290e+00
7.152001803268170921e-01,1.089719969664191712e+00
7.306614709850722811e-01,8.984106855086457233e-02
-1.469923867117996386e+00,-1.151930458985124472e+00
-1.662475399375185070e+00,-1.162052266250981125e+00
7.222628712558178954e-01,1.352270581064216159e+00
6.277221344867898178e-01,9.893457438293444817e-01
6.139181795172620193e-01,1.460445432422971646e+00
5.399962010685200875e-01,1.458869530070476539e-01
-1.432081776605910406e+00,-1.359793327628742388e+00
-1.550162263198207713e+00,-1.453924444637805236e+00
-1.429457800223188135e+00,-1.191314221747792113e+00
-1.187801028633070244e+00,-1.059030062782409853e+00
6.924516456454826718e-01,-5.605625848492270732e-03
6.581676089417513031e-01,-3.001052466145600825e-02
-1.162133515473676049e+00,-1.177501658800981676e+00
4.905119160838231629e-01,1.159230537377399228e+00
9.215874364141585229e-01,1.186894256224948485e+00
9.060212134085265934e-01,8.339273554404957878e-02
5.302504360194291166e-01,6.751028894147505233e-02
5.887324546669655545e-01,1.669199611937040029e-01
7.716941537380415106e-01,1.663896643196032532e-01
-1.559779872453614047e+00,-1.586424495253542899e+00
7.234080320203589709e-01,1.742083392782260154e-01
-1.241254545856057101e+00,-1.436510494699763774e+00
5.452951623162979322e-01,1.434541247341479531e-01
9.303971618477765437e-01,1.275212159296096152e-02
6.772459302618714094e-01,1.306475259651315168e+00
5.072503021479880525e-01,1.653705688629222847e-01
6.510116357984903068e-01,1.217189489937519298e+00
4.888685589432144041e-01,1.089634131617404966e+00
6.906393472235403674e-01,1.793096146683013370e-01
-1.426275299044680978e+00,-1.354916527848680108e+00
6.693287024434183552e-01,1.146022940210401186e+00
8.611420106457701173e-01,1.137295504368806887e+00
6.257545749626532983e-01,1.236252717808136170e+00
3.420363620359145873e-01,1.114505774049428855e+00
3.614774063592172682e-01,2.392436945042923646e-01
-1.475092006902731789e+00,-1.209651323611646845e+00
1.017696059506552508e+00,-9.310757410497805253e-02
-1.330646682066502384e+00,-1.293658381087652520e+00
-1.369872787053017626e+00,-1.406404233221624667e+00
7.463566822976925863e-01,1.171704534706698553e+00
8.333421341615603328e-01,1.273085099446235935e+00
6.063243145051526728e-01,1.054971380268136416e+00
7.845977152469142402e-01,1.911455801471084182e-01
1.156172510197857051e+00,1.133477245383981424e-01
5.043373605657662795e-01,1.112943030537068972e-01
8.639245474354767529e-01,1.254242715984930534e+00
7.122070835520695198e-01,1.677061252371561673e-01
-1.526212208432726092e+00,-1.176482252277959883e+00
-1.335436273860394429e+00,-1.577846573824710052e+00
6.723446954383822671e-01,1.233456391679008224e+00
-1.316732075491239051e+00,-1.339861170998825068e+00
5.821021990206616259e-01,1.519181978805341504e-01
3.826434188539858949e-01,1.292970323967122193e+00
5.061165672615277611e-01,1.087653432511404450e+00
9.396398398793872619e-01,9.511734825555652473e-02
8.013169353993310207e-01,1.323073119056981106e+00
3.084838790944871567e-01,1.315079463448343144e+00
6.067065855474810254e-01,1.073081633717008376e+00
8.411908479625064272e-01,1.208284616735346706e+00
5.915679671067443079e-01,-6.562403145844597496e-02
-1.163052946343110516e+00,-1.243903749723532126e+00
-1.318305271839782522e+00,-1.142182438241546860e+00
-1.388297551726478840e+00,-1.013539700166566693e+00
-1.337443429693577768e+00,-1.418237120563468290e+00
9.839165090608473774e-01,1.530617793740745580e-01
-1.370053553343948183e+00,-1.176381408226508274e+00
7.566695598085695362e-01,2.335500495948916733e-01
5.684203859641305812e-01,1.105508899861242122e+00
-1.664056366182724567e+00,-1.213175691656479094e+00
7.989511658138472860e-01,6.527210765439686591e-02
9.217151512417984804e-01,1.297132542981189962e+00
-1.430011353762480342e+00,-1.210441809503333355e+00
7.715433331685336293e-01,1.024291295101522836e+00
5.675552106893289039e-01,1.103681353257659481e+00
7.479989827205363317e-01,1.090962869807239111e+00
7.603598671023327205e-01,1.201735383153474057e+00
6.674928516349319940e-01,1.990635678266822889e-02
-1.631965642156016472e+00,-1.158463323227940212e+00
-1.529721336576713719e+00,-1.440502657258791119e+00
6.728755718208929704e-01,1.351975088614780551e+00
5.206191222856199063e-01,8.254921597679018563e-02
-1.403411398239174046e+00,-1.335178178890441325e+00
7.861374830128292635e-01,1.269175363389886402e-01
8.886721863287978529e-01,-5.299916513001094037e-02
7.667619637579415892e-01,2.904223508375371188e-02
6.776722685693951087e-01,1.290870380837364273e+00
-1.509374035110481627e+00,-1.283085913798778455e+00
-1.263192259347329482e+00,-1.477092839010181846e+00
-1.331687108939633601e+00,-1.074942975966870717e+00
-1.277452216939690688e+00,-1.275514199450469510e+00
6.553238004278805207e-01,-2.854219524781337683e-02
8.893997530203894275e-01,1.303969045801206317e+00
5.907140429331868559e-01,3.756006702641833273e-03
-1.489954794692136764e+00,-1.336858299990810961e+00
4.582196865823003340e-01,1.014865637254926262e-01
-1.282396305588169971e+00,-1.229059756814859350e+00
8.953151849173487387e-01,1.199394983371340651e+00
-1.200018434815563140e+00,-1.257806083464295011e+00
3.053211072118925395e-01,1.258843772090980417e+00
-1.470604857608017291e+00,-1.412657096369483556e+00
7.480956729355706658e-01,1.555705739335528637e-01
1.055476135238881730e+00,1.315788010271962127e-02
-1.180802594994772470e+00,-1.251786500822942738e+00
4.887435201539284679e-01,-1.199540719200907352e-01
5.846087535579043148e-01,-6.407531708146650684e-02
-9.909976502064330450e-01,-1.305242390094538685e+00
5.387357828356946765e-01,1.304354061515358709e-01
-1.179118919551908951e+00,-1.008448843390610028e+00
9.831196611060960544e-01,-8.638960986906574213e-02
-1.508234286063135032e+00,-1.099079988950698805e+00
6.606457991958568643e-01,-1.755749390416247724e-01
7.517326243338336988e-01,-7.567025065854393606e-02
7.181011437606804604e-01,1.307680483642297498e+00
-1.161245940181028224e+00,-9.851385321587703414e-01
-1.135588123225305113e+00,-1.329441504864294465e+00
-1.549867262132256007e+00,-1.062520002835384947e+00
-1.259746527186331289e+00,-1.286051944275676595e+00
-1.544358827048612381e+00,-1.133410395521531999e+00
6.183589873670585213e-01,1.008419267539520520e-01
7.458054164072005499e-01,4.326412800686944560e-01
9.090535107556296790e-01,1.012102721373451031e+00
-1.489721292987268741e+00,-1.318220498571044619e+00
6.000312646284680085e-01,-3.365516009507019818e-02
-1.655044327644867641e+00,-1.181182363719636363e+00
5.681502339250760203e-01,9.622322922046215865e-01
-1.662782841796296873e+00,-9.663666366553689269e-01
6.040134043857984247e-01,1.210660986714309884e+00
3.752601660387083760e-01,1.223726242027327160e+00
-1.397807158743089584e+00,-1.113771081424562270e+00
6.899919316414034887e-01,4.975854659198255397e-02
4.435282341162624098e-01,2.527001861655117643e-01
-1.451939627009711797e+00,-1.370530215911945904e+00
6.338620756244982557e-01,1.416641131260055753e+00
7.008082152730182868e-01,1.329470617962746903e+00
4.879010016123988547e-01,2.789793100378131774e-01
7.887112945604330960e-01,1.270216978449604017e+00
-1.345676997703063593e+00,-1.365261590882531184e+00
6.694828932775415131e-01,-4.444568891092166157e-02
-1.408937831578762401e+00,-1.285701117273780669e+00
6.714629731224144304e-01,9.487902726157213529e-01
2.607876948956673879e-01,1.166958727164030263e+00
8.169222776089997140e-01,1.293423241320890427e-01
-1.310823655212986383e+00,-1.357893286373172304e+00
-1.074194735160118874e+00,-1.221516295161397592e+00
-1.341309902832782175e+00,-1.120708053820088645e+00
6.366204956363273881e-01,-1.185203440158606181e-01
-1.343087721221123632e+00,-1.050428327387394445e+00
-1.447689828878120366e+00,-1.243835549021688136e+00
6.479934503049137318e-01,1.116695016049332523e+00
-1.436803114549056959e+00,-1.218237890829861003e+00
9.695961925747258459e-01,1.034560480681742334e+00
7.130789296319304249e-01,1.122498577794339036e+00
7.934506550068017861e-01,1.044212272010032416e+00
6.399036684962583488e-01,1.037650332120622743e+00
7.908780197427297542e-01,1.393052900909368397e+00
6.664269640484098423e-01,-1.147906642586157301e-02
9.582020080909375848e-01,1.105442196939981914e-01
6.224033551209422477e-01,6.619582807453380791e-02
5.254879151593587761e-01,1.197833183078748531e+00
-1.428146849633161075e+00,-1.325519344436597802e+00
7.218970878002801683e-01,4.070735931809586067e-02
-1.138339315108845007e+00,-1.301166234391024412e+00
7.454171447782836912e-01,1.193674654532729251e+00
6.975517059681097809e-01,1.430108982052564981e+00
-1.357554448477281017e+00,-1.121987580948564656e+00
-1.322223030838425961e+00,-1.221949009063462599e+00
6.430579020811123536e-01,2.565395420022576478e-01
5.482132251381036658e-01,9.596311707010317660e-01
-1.452997071302188026e+00,-1.319239580908942999e+00
-1.621471913160337452e+00,-1.314705749215711261e+00
1.027077819193998209e+00,1.273008764164525575e+00
8.216462831183962701e-01,1.172995790733672855e-01
7.549588748284602469e-01,1.754366370618617721e-01
3.800043564789605810e-01,1.267754531192443412e+00
5.679476592035795912e-01,9.979757507998209265e-01
6.340655203038710885e-01,1.294326705843569514e-01
7.226197300550568636e-01,2.091710513848270628e-02
6.875488400635916264e-01,8.383876229860198759e-02
5.185275485260479877e-01,1.357866593099262609e+00
1.120525899988643159e+00,1.236750530603887954e+00
6.486859937244360275e-01,1.018831059566031039e+00
-1.419874500645195159e+00,-1.153246506615581479e+00
-1.010718401612413553e+00,-1.097587861438910517e+00
-1.232012884956271925e+00,-1.154441030666927714e+00
9.582020610727448595e-01,1.236850899367004208e+00
6.216814385867677206e-01,4.128045232841393714e-02
1.202977945663105341e+00,9.856479327397544843e-01
7.180431773426347863e-01,1.118594319072685694e+00
8.009160476246718341e-01,1.469092098032650728e+00
5.456392785709365256e-01,3.224052629095069955e-02
-1.297723661609266887e+00,-1.161698468152736252e+00
4.493701576165972655e-01,1.554624536513154465e-01
6.567789731940052445e-01,1.218397438681286360e+00
6.040436584878763338e-01,1.060346624012850958e+00
6.775280014558858754e-01,7.697174829210406966e-02
6.998972797976322768e-01,1.986443515411506766e-02
4.733687061922599582e-01,1.265683723348793865e-01
4.652269123395482708e-01,1.289209526407988804e+00
3.501994773169845310e-01,1.019051042820635855e+00
3.819761828061264963e-01,9.946378215933109335e-01
-1.182577562043685360e+00,-1.183546964942214119e+00
7.984293445380116205e-01,1.051767356026816591e+00
-1.506152388283389598e+00,-1.271517428964697771e+00
-1.588516608150680076e+00,-1.254460090716882803e+00
5.163234156958498300e-01,1.211167657258766850e+00
1.032959311951154424e+00,1.353158465222500162e+00
7.853379497681930443e-01,9.730529699193180004e-02
4.155017901604707853e-01,1.264357734182838255e+00
-1.243409164677189649e+00,-1.240635570303383783e+00
-1.621884197965336671e+00,-1.286572574421076531e+00
6.480763204260666654e-01,1.407136670920518640e+00
6.501114865909140006e-01,1.251277915499084292e+00
8.468372482674544344e-01,1.128285167264396982e+00
8.397089094663027220e-01,1.246839800774828699e+00
-1.429052704375493255e+00,-1.114799430960384807e+00
6.894354308332993897e-01,1.659875849921354507e-01
6.535504080775178526e-01,3.480303199241634449e-01
7.601764319150591254e-01,9.674149414186962170e-01
-1.406639960900938346e+00,-1.179275960207931684e+00
4.866307094976234371e-01,1.737897225452160743e-01
-1.710968886687316504e+00,-1.253654509391642913e+00
6.010346726733589717e-01,1.286853070965943813e+00
8.841818881029023247e-01,2.343843091689956915e-01
-1.294890517950511022e+00,-1.239110076273549854e+00
6.420627975929340536e-01,1.221492512731371161e+00
-1.511791909494476949e+00,-1.126072418729079816e+00
1.099671258731673040e+00,7.335555792958155241e-02
5.649812586416331772e-01,-8.974957579481750158e-02
8.186786152722229648e-01,1.187494957985220090e+00
6.865982075466453560e-01,3.808242083453448890e-02
8.476532029107610722e-01,1.134037276260905225e+00
-1.438572134666523450e+00,-1.316137733932882581e+00
5.496568546801025024e-01,3.290423992675093473e-02
9.139842781758348300e-01,1.161021396790821614e+00
7.315957862974515891e-01,1.199498931820074610e+00
-1.599025191797413870e+00,-1.360828373029709271e+00
6.706238448920558426e-01,7.482903265118621972e-02
9.127576771440377712e-01,1.043912244210924101e+00
-1.444249329347186528e+00,-1.452037314672173007e+00
-1.527275592856891073e+00,-1.277618789224961304e+00
6.033939830184508191e-01,1.468391508106711985e-01
8.257047970389145286e-01,1.225329373167636904e+00
9.231236703551274347e-01,1.345036678407661723e+00
8.507204776280027358e-01,1.248590049019682846e+00
7.889824713026261094e-01,1.924491042523642295e-02
6.964219022713865614e-01,1.102823329592542256e+00
-1.491392423193866001e+00,-9.875171654294301327e-01
4.750153398960765827e-01,-3.755226482477883043e-02
-1.315967005146904567e+00,-1.337259677368849653e+00
6.657580019684403716e-01,1.519275626129492351e-01
7.637057690446130698e-01,1.243895647393038928e+00
6.726254057817923071e-01,1.223001707750628331e+00
-1.345686110493428123e+00,-1.254047193494607804e+00
7.200991273667091130e-01,1.215255108850618326e-01
7.060403685438660926e-01,1.160172094286925581e+00
-1.606370290394010247e+00,-1.144206102818232873e+00
6.107784983984896332e-01,1.127587211663321876e+00
6.912342767577553948e-01,8.624263904552162963e-01
-1.472104483581887946e+00,-1.221458217124450130e+00
5.095164213719945989e-01,1.300018601883248914e+00
-1.110286583497427371e+00,-1.212622738654237420e+00
-1.142560347410713550e+00,-1.272252331935114666e+00
7.491932340964736481e-01,1.250466086363490659e+00
7.570137750405524502e-01,7.027802563103245637e-02
7.112544146708370540e-01,1.054019581473833594e-01
-1.402217067493855440e+00,-1.248554898773421851e+00
-1.430174896383263672e+00,-1.386490521505945317e+00
-1.488339680690568212e+00,-9.797599191340582436e-01
-1.518808610413010074e+00,-1.375750378138296703e+00
5.730491521402851784e-01,1.591846219489492786e-01
-1.286429819739673519e+00,-1.194374237248452042e+00
-1.543412134851732453e+00,-1.236058412564716491e+00
4.895610391926373262e-01,2.759828656533840352e-01
1.029603147328374213e+00,-3.464833703805081377e-02
-1.163594949361262287e+00,-1.432460310889502653e+00
4.807535030105101193e-01,3.333101943807013218e-02
5.027388108564539992e-01,1.223025686333790718e+00
7.788980062758780187e-01,-1.200186382979761233e-02
9.112048261077571043e-01,-3.716693937191663938e-02
7.540379093741821359e-01,5.340932279378621250e-02
-1.532194133530898394e+00,-1.336625819912905522e+00
5.511827898771454182e-01,2.234366914841124374e-01
7.989884800880892035e-01,1.311112144135868351e-01
-1.400901720363780356e+00,-9.734519703122367362e-01
-1.477232592194041905e+00,-1.115061507129244678e+00
-1.576307479649746268e+00,-1.384059656820921802e+00
7.044474539600648066e-01,-3.468335922039594843e-02
-1.397553297487500901e+00,-1.191528229015735185e+00
7.729961945518699640e-01,1.158060524790033075e+00
7.336274937292568410e-01,1.209563019631100023e+00
5.990334971703267231e-01,1.217759461386885178e+00
7.002299666567919356e-01,1.197952344710262018e+00
6.571467927150055344e-01,1.150913089530725353e+00
6.733093044629845370e-01,-8.993853748694498329e-02
7.789948800712269694e-01,1.022610410103028000e+00
9.802533150968520959e-01,1.296420492177450479e+00
8.377163725758303148e-01,1.206487030063695176e+00
6.379282664007523973e-01,2.368876382834195771e-01
3.486862097904558921e-01,1.401991675082357447e-01
6.653835152366203154e-01,-3.116775553727044526e-02
8.914031463709901626e-01,1.408262148835857319e+00
5.953458999936610541e-01,2.243640938269751001e-02
1.018440869258372183e+00,1.008697035507465811e+00
7.491814042752275027e-01,2.398291804388565651e-01
8.676540136052779406e-01,1.227114653747038986e+00
-1.464987621276043761e+00,-1.152948463866363404e+00
9.511876928042348744e-01,1.214989856592772810e+00
5.354940579148033120e-01,5.999370910574377408e-02
-1.226081290008623759e+00,-1.287881518108448198e+00
6.040792294797391326e-01,1.151246367806164184e+00
-1.244853065445050921e+00,-1.307117199395141371e+00
8.446611943936120914e-01,1.089685987143398815e+00
